bill_id,bill_type,transcript_file
HB 281,HB,House-ChamberMeeting_Thursday_Mar20_2025_108PM-1035PM - 2025-09-12.cc.txt
HB 281,HB,House-ChamberMeeting_Wednesday_Feb19_2025_1033AM-135PM - 2025-09-12.cc.txt
HB 281,HB,House-ChamberMeeting_Wednesday_Feb5_2025_1213PM-115PM - 2025-09-12.cc.txt
HB 281,HB,House-ChamberMeeting_Wednesday_Mar5_2025_1119AM-247PM - 2025-09-12.cc.txt
HB 281,HB,House-ConsumerandPublicAffairs_Tuesday_Feb18_2025_349PM-558PM - 2025-09-12.cc.txt
HB 281,HB,SenateChamber_Friday_Mar14_2025_416PM-512PM - 2025-09-12.cc.txt
HB 281,HB,SenateChamber_Monday_Mar17_2025_1125AM-335PM - 2025-09-12.cc.txt
HB 281,HB,SenateChamber_Thursday_Mar20_2025_119PM-417PM - 2025-09-12.cc.txt
HB 281,HB,SenateChamber_Wednesday_Mar5_2025_1151AM-342PM - 2025-09-12.cc.txt
HB 281,HB,HouseChamber_Tuesday_Jan30_2024_1118AM-151PM - 2025-09-12.cc.txt
HB 197,HB,Senate-Tax_BusinessandTransportation_Saturday_Mar15_2025_912AM-1246PM - 2025-09-12.cc.txt
HB 197,HB,House-Judiciary_Monday_Mar10_2025_506PM-630PM - 2025-09-12.cc.txt
HB 197,HB,House-ChamberMeeting_Friday_Feb14_2025_1034AM-206PM - 2025-09-12.cc.txt
HB 197,HB,House-ChamberMeeting_Friday_Mar21_2025_1036AM-513PM - 2025-09-12.cc.txt
HB 197,HB,House-ChamberMeeting_Tuesday_Mar11_2025_1057AM-920PM - 2025-09-12.cc.txt
HB 197,HB,House-ChamberMeeting_Tuesday_Mar18_2025_1203PM-642PM - 2025-09-12.cc.txt
HB 197,HB,House-ChamberMeeting_Wednesday_Jan29_2025_1040AM-1259PM - 2025-09-12.cc.txt
HB 197,HB,House-ChamberMeeting_Wednesday_Mar12_2025_1030AM-712PM - 2025-09-12.cc.txt
HB 197,HB,House-ChamberMeeting_Wednesday_Mar19_2025_1230PM-934PM - 2025-09-12.cc.txt
HB 197,HB,House-ConsumerandPublicAffairs_Thursday_Feb13_2025_141PM-551PM - 2025-09-12.cc.txt
HB 197,HB,SenateChamber_Monday_Mar17_2025_718PM-1118PM - 2025-09-12.cc.txt
HB 197,HB,SenateChamber_Sunday_Mar16_2025_122PM-353PM - 2025-09-12.cc.txt
HB 197,HB,SenateChamber_Tuesday_Mar18_2025_639PM-812PM - 2025-09-12.cc.txt
HB 197,HB,SenateChamber_Wednesday_Mar12_2025_1133AM-257PM - 2025-09-12.cc.txt
SB 357,SB,Senate-Tax_BusinessandTransportation_Thursday_Feb27_2025_208PM-611PM - 2025-09-12.cc.txt
SB 357,SB,Senate-Finance_Wednesday_Jan24_2024_236PM-405PM - 2025-09-12.cc.txt
SB 357,SB,House-Judiciary_Monday_Mar17_2025_659PM-1008PM - 2025-09-12.cc.txt
SB 357,SB,Senate-Judiciary_Monday_Mar10_2025_549PM-948PM - 2025-09-12.cc.txt
SB 357,SB,House-ChamberMeeting_Friday_Mar21_2025_1036AM-513PM - 2025-09-12.cc.txt
SB 357,SB,House-ChamberMeeting_Saturday_Mar15_2025_1253PM-801PM - 2025-09-12.cc.txt
SB 357,SB,House-ChamberMeeting_Thursday_Mar13_2025_1059AM-413PM - 2025-09-12.cc.txt
SB 357,SB,House-ChamberMeeting_Tuesday_Mar18_2025_1203PM-642PM - 2025-09-12.cc.txt
SB 357,SB,House-ChamberMeeting_Wednesday_Mar19_2025_1230PM-934PM - 2025-09-12.cc.txt
SB 357,SB,House-Government_ElectionsAndIndianAffairs_Saturday_Mar15_2025_1116AM-1145AM - 2025-09-12.cc.txt
SB 357,SB,SenateChamber_Friday_Feb28_2025_1107AM-228PM - 2025-09-12.cc.txt
SB 357,SB,SenateChamber_Thursday_Mar13_2025_1113AM-214PM - 2025-09-12.cc.txt
SB 357,SB,SenateChamber_Tuesday_Mar11_2025_1136AM-311PM - 2025-09-12.cc.txt
SB 357,SB,SenateChamber_Wednesday_Feb12_2025_1142AM-212PM - 2025-09-12.cc.txt
HB 159,HB,Senate-Tax_BusinessandTransportation_Thursday_Mar20_2025_450PM-632PM - 2025-09-12.cc.txt
HB 159,HB,House-Judiciary_Friday_Mar14_2025_537PM-748PM - 2025-09-12.cc.txt
HB 159,HB,House-ChamberMeeting_Friday_Feb21_2025_1107AM-500PM - 2025-09-12.cc.txt
HB 159,HB,House-ChamberMeeting_Friday_Mar21_2025_644PM-1149PM - 2025-09-12.cc.txt
HB 159,HB,House-ChamberMeeting_Monday_Mar17_2025_1214PM-630PM - 2025-09-12.cc.txt
HB 159,HB,House-ChamberMeeting_Saturday_Mar15_2025_1253PM-801PM - 2025-09-12.cc.txt
HB 159,HB,House-ChamberMeeting_Thursday_Feb6_2025_1057AM-133PM - 2025-09-12.cc.txt
HB 159,HB,House-ChamberMeeting_Tuesday_Jan28_2025_1033AM-1230PM - 2025-09-12.cc.txt
HB 159,HB,House-Energy_EnvironmentandNaturalResources_Thursday_Feb6_2025_837AM-1126AM - 2025-09-12.cc.txt
HB 159,HB,House-Labor_VeteransandMilitaryAffairs_Thursday_Feb20_2025_538PM-558PM - 2025-09-12.cc.txt
HB 159,HB,SenateChamber_Friday_Mar21_2025_737PM-207AM - 2025-09-12.cc.txt
HB 159,HB,SenateChamber_Monday_Mar17_2025_718PM-1118PM - 2025-09-12.cc.txt
HB 159,HB,SenateChamber_Thursday_Mar20_2025_648PM-1257AM - 2025-09-12.cc.txt
HB 159,HB,HouseChamber_Monday_Jan29_2024_1116AM-114PM - 2025-09-12.cc.txt
HB 395,HB,House-Education_Monday_Mar3_2025_832AM-1010AM - 2025-09-12.cc.txt
HB 395,HB,Senate-Finance_Saturday_Mar15_2025_942AM-1206PM - 2025-09-12.cc.txt
HB 395,HB,House-HealthandHumanServices_Monday_Mar3_2025_804AM-1053AM - 2025-09-12.cc.txt
HB 395,HB,House-HealthandHumanServices_Saturday_Jan27_2024_907AM-1159AM - 2025-09-12.cc.txt
HB 395,HB,Senate-HealthandPublicAffairs_Monday_Feb24_2025_358PM-613PM - 2025-09-12.cc.txt
HB 395,HB,Senate-HealthandPublicAffairs_Tuesday_Feb13_2024_1031AM-1211PM - 2025-09-12.cc.txt
HB 395,HB,House-TaxationandRevenue_Monday_Mar10_2025_836AM-931AM - 2025-09-12.cc.txt
HB 395,HB,House-ChamberMeeting_Monday_Mar3_2025_1105AM-207PM - 2025-09-12.cc.txt
HB 395,HB,House-ChamberMeeting_Wednesday_Feb12_2025_1038AM-128PM - 2025-09-12.cc.txt
HB 395,HB,IC-LegislativeHealthandHumanServices_Friday_Jun27_2025_920AM-1156AM - 2025-09-12.cc.txt
HB 395,HB,IC-LegislativeHealthandHumanServices_Tuesday_Nov19_2024_1214PM-430PM - 2025-09-12.cc.txt
HB 395,HB,IC-LegislativeHealthandHumanServices_Tuesday_Nov19_2024_904AM-1156AM - 2025-09-12.cc.txt
HB 395,HB,IC-LegislativeHealthandHumanServices_Wednesday_Aug28_2024_922AM-227PM - 2025-09-12.cc.txt
HB 395,HB,IC-LegislativeHealthandHumanServices_Wednesday_Oct23_2024_934AM-1232PM - 2025-09-12.cc.txt
HB 24,HB,Senate-Education_Wednesday_Feb26_2025_832AM-1000AM - 2025-09-12.cc.txt
HB 24,HB,House-Judiciary_Monday_Feb17_2025_600PM-836PM - 2025-09-12.cc.txt
HB 24,HB,Senate-Judiciary_Wednesday_Mar19_2025_448PM-822PM - 2025-09-12.cc.txt
HB 24,HB,Governor'sAddress-HouseChamber_Tuesday_Jan21_2025_213PM-331PM - 2025-09-12.cc.txt
HB 24,HB,House-ChamberMeeting_Friday_Mar21_2025_644PM-1149PM - 2025-09-12.cc.txt
HB 24,HB,House-ChamberMeeting_Saturday_Feb22_2025_1247PM-225PM - 2025-09-12.cc.txt
HB 24,HB,House-ChamberMeeting_Tuesday_Feb18_2025_1031AM-330PM - 2025-09-12.cc.txt
HB 24,HB,House-ChamberMeeting_Wednesday_Jan29_2025_1040AM-1259PM - 2025-09-12.cc.txt
HB 24,HB,House-RuralDevelopment_LandGrantsAndCulturalAffairs_Tuesday_Jan28_2025_859AM-1022AM - 2025-09-12.cc.txt
HB 24,HB,IC-LandGrant_Friday_May30_2025_1007AM-1213PM - 2025-09-12.cc.txt
HB 24,HB,IC-MortgageFinanceAuthorityActOversight_Thursday_Nov14_2024_1012AM-1223PM - 2025-09-12.cc.txt
HB 24,HB,SenateChamber_Friday_Mar21_2025_737PM-207AM - 2025-09-12.cc.txt
HB 24,HB,SenateChamber_Saturday_Feb22_2025_139PM-433PM - 2025-09-12.cc.txt
HB 24,HB,SenateChamber_Wednesday_Feb26_2025_1115AM-142PM - 2025-09-12.cc.txt
HB 203,HB,House-HealthandHumanServices_Friday_Feb2_2024_846AM-1123AM - 2025-09-12.cc.txt
HB 203,HB,House-Judiciary_Saturday_Mar1_2025_842AM-1147AM - 2025-09-12.cc.txt
HB 203,HB,Senate-Judiciary_Wednesday_Mar19_2025_448PM-822PM - 2025-09-12.cc.txt
HB 203,HB,House-ChamberMeeting_Friday_Mar21_2025_644PM-1149PM - 2025-09-12.cc.txt
HB 203,HB,House-ChamberMeeting_Saturday_Feb15_2025_159PM-633PM - 2025-09-12.cc.txt
HB 203,HB,House-ChamberMeeting_Saturday_Mar1_2025_100PM-807PM - 2025-09-12.cc.txt
HB 203,HB,House-ChamberMeeting_Saturday_Mar22_2025_936AM-1204PM - 2025-09-12.cc.txt
HB 203,HB,House-ChamberMeeting_Tuesday_Mar4_2025_1044AM-401PM - 2025-09-12.cc.txt
HB 203,HB,House-ChamberMeeting_Wednesday_Jan29_2025_1040AM-1259PM - 2025-09-12.cc.txt
HB 203,HB,House-Government_ElectionsAndIndianAffairs_Friday_Feb14_2025_835AM-1049AM - 2025-09-12.cc.txt
HB 203,HB,SenateChamber_Friday_Mar21_2025_737PM-207AM - 2025-09-12.cc.txt
HB 203,HB,SenateChamber_Tuesday_Mar4_2025_1151AM-411PM - 2025-09-12.cc.txt
HB 203,HB,HouseChamber_Friday_Feb2_2024_1107AM-458PM - 2025-09-12.cc.txt
HB 203,HB,HouseChamber_Tuesday_Jan30_2024_1118AM-151PM - 2025-09-12.cc.txt
HB 78,HB,House-HealthandHumanServices_Wednesday_Feb5_2025_835AM-1203PM - 2025-09-12.cc.txt
HB 78,HB,Senate-HealthandPublicAffairs_Monday_Mar17_2025_445PM-620PM - 2025-09-12.cc.txt
HB 78,HB,House-Judiciary_Monday_Mar10_2025_506PM-630PM - 2025-09-12.cc.txt
HB 78,HB,House-Judiciary_Wednesday_Feb26_2025_137PM-558PM - 2025-09-12.cc.txt
HB 78,HB,House-ChamberMeeting_Friday_Mar21_2025_1036AM-513PM - 2025-09-12.cc.txt
HB 78,HB,House-ChamberMeeting_Saturday_Mar15_2025_1253PM-801PM - 2025-09-12.cc.txt
HB 78,HB,House-ChamberMeeting_Saturday_Mar22_2025_936AM-1204PM - 2025-09-12.cc.txt
HB 78,HB,House-ChamberMeeting_Saturday_Mar8_2025_1258PM-649PM - 2025-09-12.cc.txt
HB 78,HB,House-ChamberMeeting_Thursday_Feb27_2025_1143AM-604PM - 2025-09-12.cc.txt
HB 78,HB,House-ChamberMeeting_Thursday_Feb6_2025_1057AM-133PM - 2025-09-12.cc.txt
HB 78,HB,House-ChamberMeeting_Thursday_Jan23_2025_1004AM-1206PM - 2025-09-12.cc.txt
HB 78,HB,House-ChamberMeeting_Tuesday_Mar11_2025_1057AM-920PM - 2025-09-12.cc.txt
HB 78,HB,SenateChamber_Friday_Mar21_2025_1148AM-517PM - 2025-09-12.cc.txt
HB 78,HB,SenateChamber_Sunday_Mar16_2025_122PM-353PM - 2025-09-12.cc.txt
HB 458,HB,IC-RadioactiveandHazardousMaterials_Tuesday_Sep2_2025_932AM-327PM - 2025-09-12.cc.txt
HB 458,HB,House-AppropriationsandFinance_Friday_Mar7_2025_615PM-815PM - 2025-09-12.cc.txt
HB 458,HB,Senate-Conservation_Tuesday_Mar18_2025_842AM-203PM - 2025-09-12.cc.txt
HB 458,HB,Senate-Finance_Monday_Mar17_2025_430PM-628PM - 2025-09-12.cc.txt
HB 458,HB,House-ChamberMeeting_Saturday_Mar1_2025_100PM-807PM - 2025-09-12.cc.txt
HB 458,HB,House-ChamberMeeting_Saturday_Mar22_2025_936AM-1204PM - 2025-09-12.cc.txt
HB 458,HB,House-ChamberMeeting_Saturday_Mar8_2025_1258PM-649PM - 2025-09-12.cc.txt
HB 458,HB,House-ChamberMeeting_Tuesday_Feb18_2025_1031AM-330PM - 2025-09-12.cc.txt
HB 458,HB,House-ChamberMeeting_Tuesday_Mar11_2025_1057AM-920PM - 2025-09-12.cc.txt
HB 458,HB,House-Energy_EnvironmentandNaturalResources_Saturday_Mar1_2025_822AM-1255PM - 2025-09-12.cc.txt
HB 458,HB,SenateChamber_Friday_Mar21_2025_737PM-207AM - 2025-09-12.cc.txt
HB 458,HB,SenateChamber_Tuesday_Mar18_2025_1146AM-143PM - 2025-09-12.cc.txt
HB 458,HB,SenateChamber_Wednesday_Mar12_2025_1133AM-257PM - 2025-09-12.cc.txt
HB 17,HB,House-AppropriationsandFinance_Friday_Feb28_2025_339PM-602PM - 2025-09-12.cc.txt
HB 17,HB,House-CommerceandEconomicDevelopment_Wednesday_Feb5_2025_140PM-429PM - 2025-09-12.cc.txt
HB 17,HB,House-HealthandHumanServices_Monday_Jan29_2024_840AM-1206PM - 2025-09-12.cc.txt
HB 17,HB,House-HealthandHumanServices_Wednesday_Feb19_2025_805AM-1119AM - 2025-09-12.cc.txt
HB 17,HB,House-TaxationandRevenue_Friday_Feb14_2025_835AM-951AM - 2025-09-12.cc.txt
